season,week,celebrity_name,nonbayes_vote_share
10,3,Erin Andrews,0.16534407436847687
10,4,Erin Andrews,0.17497555911540985
10,5,Erin Andrews,0.18483403325080872
10,6,Erin Andrews,0.1986394077539444
10,7,Erin Andrews,0.2291829138994217
10,8,Erin Andrews,0.2677558362483978
10,9,Erin Andrews,0.31675249338150024
10,10,Erin Andrews,0.3437362313270569
10,1,Evan Lysacek,0.15090160071849823
10,2,Evan Lysacek,0.1509014368057251
10,3,Evan Lysacek,0.153782919049263
10,4,Evan Lysacek,0.16115334630012512
10,5,Evan Lysacek,0.17574523389339447
10,6,Evan Lysacek,0.2022896260023117
10,7,Evan Lysacek,0.2260846197605133
10,8,Evan Lysacek,0.26355409622192383
10,9,Evan Lysacek,0.3053629994392395
10,10,Evan Lysacek,0.33137667179107666
10,1,Jake Pavelka,0.08099508285522461
10,2,Jake Pavelka,0.08099543303251266
10,3,Jake Pavelka,0.0720491111278534
10,4,Jake Pavelka,0.057364270091056824
10,5,Jake Pavelka,0.03875814005732536
10,6,Jake Pavelka,0.02268967218697071
10,1,Kate Gosselin,0.00228375056758523
10,2,Kate Gosselin,0.0022833948023617268
10,3,Kate Gosselin,0.0022376454435288906
10,4,Kate Gosselin,0.002137882634997368
10,5,Kate Gosselin,0.0019608198199421167
10,1,Nicole Scherzinger,0.14479005336761475
10,2,Nicole Scherzinger,0.1447896510362625
10,3,Nicole Scherzinger,0.15062686800956726
10,4,Nicole Scherzinger,0.1563531458377838
10,5,Nicole Scherzinger,0.16526734828948975
10,6,Nicole Scherzinger,0.1836618036031723
10,7,Nicole Scherzinger,0.21496054530143738
10,8,Nicole Scherzinger,0.24935248494148254
10,9,Nicole Scherzinger,0.2993829548358917
10,10,Nicole Scherzinger,0.32488706707954407
10,1,Niecy Nash,0.16233232617378235
10,2,Niecy Nash,0.1623324453830719
10,3,Niecy Nash,0.16503238677978516
10,4,Niecy Nash,0.16907432675361633
10,5,Niecy Nash,0.16685131192207336
10,6,Niecy Nash,0.15071111917495728
10,7,Niecy Nash,0.11009044200181961
10,8,Niecy Nash,0.052120767533779144
10,1,Pamela Anderson,0.12194632738828659
10,2,Pamela Anderson,0.12194640934467316
10,3,Pamela Anderson,0.11537568271160126
10,4,Pamela Anderson,0.10109128057956696
10,5,Pamela Anderson,0.07991941273212433
10,6,Pamela Anderson,0.05256485566496849
10,7,Pamela Anderson,0.028297167271375656
10,1,Shannen Doherty,0.00017095962539315224
10,2,Shannen Doherty,0.00017093961650971323
11,1,Audrina Patridge,0.08334360271692276
11,2,Audrina Patridge,0.07522965967655182
11,3,Audrina Patridge,0.06226903200149536
11,4,Audrina Patridge,0.046338651329278946
11,5,Audrina Patridge,0.030639195814728737
11,6,Audrina Patridge,0.017231106758117676
11,1,Brandy,0.14921139180660248
11,2,Brandy,0.15135259926319122
11,3,Brandy,0.1522037833929062
11,4,Brandy,0.1531117558479309
11,5,Brandy,0.15618017315864563
11,6,Brandy,0.16023313999176025
11,7,Brandy,0.16578741371631622
11,8,Brandy,0.13496741652488708
11,9,Brandy,0.06377750635147095
11,1,Bristol Palin,0.1682148277759552
11,2,Bristol Palin,0.17009983956813812
11,3,Bristol Palin,0.17818543314933777
11,4,Bristol Palin,0.18889908492565155
11,5,Bristol Palin,0.2003176361322403
11,6,Bristol Palin,0.21265140175819397
11,7,Bristol Palin,0.24417677521705627
11,8,Bristol Palin,0.29181933403015137
11,9,Bristol Palin,0.3321598470211029
11,10,Bristol Palin,0.35478681325912476
11,1,David Hasselhoff,0.000151246422319673
11,1,Florence Henderson,0.0016208941815420985
11,2,Florence Henderson,0.001599071896634996
11,3,Florence Henderson,0.001552694826386869
11,4,Florence Henderson,0.0014728193636983633
11,5,Florence Henderson,0.0013507114490494132
11,1,Jennifer Grey,0.1463501900434494
11,2,Jennifer Grey,0.148773193359375
11,3,Jennifer Grey,0.152793750166893
11,4,Jennifer Grey,0.1571938395500183
11,5,Jennifer Grey,0.17253388464450836
11,6,Jennifer Grey,0.194601908326149
11,7,Jennifer Grey,0.22206717729568481
11,8,Jennifer Grey,0.25895777344703674
11,9,Jennifer Grey,0.29737362265586853
11,10,Jennifer Grey,0.31763169169425964
11,1,Kurt Warner,0.15997043251991272
11,2,Kurt Warner,0.16042375564575195
11,3,Kurt Warner,0.16223835945129395
11,4,Kurt Warner,0.16644500195980072
11,5,Kurt Warner,0.16316986083984375
11,6,Kurt Warner,0.15673521161079407
11,7,Kurt Warner,0.1076836884021759
11,8,Kurt Warner,0.047874387353658676
11,1,Kyle Massey,0.15470945835113525
11,2,Kyle Massey,0.15858250856399536
11,3,Kyle Massey,0.16466955840587616
11,4,Kyle Massey,0.17451736330986023
11,5,Kyle Massey,0.18820099532604218
11,6,Kyle Massey,0.20180422067642212
11,7,Kyle Massey,0.23193500936031342
11,8,Kyle Massey,0.2663811147212982
11,9,Kyle Massey,0.3066890239715576
11,10,Kyle Massey,0.3275814652442932
11,1,Margaret Cho,0.00029687813366763294
11,2,Margaret Cho,0.00029398113838396966
11,3,Margaret Cho,0.0002877256483770907
11,1,Michael Bolton,0.00021470797946676612
11,2,Michael Bolton,0.0002126660692738369
11,1,Rick Fox,0.13530312478542328
11,2,Rick Fox,0.13282597064971924
11,3,Rick Fox,0.12520699203014374
11,4,Rick Fox,0.11145384609699249
11,5,Rick Fox,0.08760754019021988
11,6,Rick Fox,0.05674309283494949
11,7,Rick Fox,0.02834995836019516
11,1,The Situation,0.000613281037658453
11,2,The Situation,0.0006067349459044635
11,3,The Situation,0.0005926243029534817
11,4,The Situation,0.0005676757427863777
12,1,Chelsea Kane,0.1636163741350174
12,2,Chelsea Kane,0.16361649334430695
12,3,Chelsea Kane,0.1630816012620926
12,4,Chelsea Kane,0.16654059290885925
12,5,Chelsea Kane,0.1777925193309784
12,6,Chelsea Kane,0.19541767239570618
12,7,Chelsea Kane,0.22146064043045044
12,8,Chelsea Kane,0.24615636467933655
12,9,Chelsea Kane,0.2673567533493042
12,10,Chelsea Kane,0.29355114698410034
12,1,Chris Jericho,0.0657084509730339
12,2,Chris Jericho,0.0657086968421936
12,3,Chris Jericho,0.06018846854567528
12,4,Chris Jericho,0.04915670305490494
12,5,Chris Jericho,0.034690264612436295
12,6,Chris Jericho,0.02093520015478134
12,1,Hines Ward,0.15305668115615845
12,2,Hines Ward,0.15305647253990173
12,3,Hines Ward,0.1562342643737793
12,4,Hines Ward,0.16386492550373077
12,5,Hines Ward,0.17630858719348907
12,6,Hines Ward,0.19706350564956665
12,7,Hines Ward,0.22427621483802795
12,8,Hines Ward,0.25970980525016785
12,9,Hines Ward,0.3098994791507721
12,10,Hines Ward,0.34026142954826355
12,1,Kendra Wilkinson,0.1395154893398285
12,2,Kendra Wilkinson,0.13951563835144043
12,3,Kendra Wilkinson,0.1337747722864151
12,4,Kendra Wilkinson,0.12411272525787354
12,5,Kendra Wilkinson,0.09801570326089859
12,6,Kendra Wilkinson,0.06219783425331116
12,7,Kendra Wilkinson,0.03098364919424057
12,1,Kirstie Alley,0.16618448495864868
12,2,Kirstie Alley,0.16618455946445465
12,3,Kirstie Alley,0.16979914903640747
12,4,Kirstie Alley,0.17710688710212708
12,5,Kirstie Alley,0.18968425691127777
12,6,Kirstie Alley,0.20813781023025513
12,7,Kirstie Alley,0.23718202114105225
12,8,Kirstie Alley,0.2711881399154663
12,9,Kirstie Alley,0.3335125148296356
12,10,Kirstie Alley,0.36618733406066895
12,1,Mike Catherwood,0.0001747562928358093
12,2,Mike Catherwood,0.00017473462503403425
12,1,Petra Nemcova,0.0007235482917167246
12,2,Petra Nemcova,0.0007234375225380063
12,3,Petra Nemcova,0.0007152830366976559
12,4,Petra Nemcova,0.0006962152547203004
12,5,Petra Nemcova,0.0006560440524481237
12,1,Ralph Macchio,0.16159449517726898
12,2,Ralph Macchio,0.1615944504737854
12,3,Ralph Macchio,0.16498532891273499
12,4,Ralph Macchio,0.17016521096229553
12,5,Ralph Macchio,0.1832306683063507
12,6,Ralph Macchio,0.1947874277830124
12,7,Ralph Macchio,0.19721843302249908
12,8,Ralph Macchio,0.18064013123512268
12,9,Ralph Macchio,0.08923125267028809
12,1,Romeo,0.1487998366355896
12,2,Romeo,0.14879976212978363
12,3,Romeo,0.15060175955295563
12,4,Romeo,0.14800332486629486
12,5,Romeo,0.13962194323539734
12,6,Romeo,0.12146052718162537
12,7,Romeo,0.08887914568185806
12,8,Romeo,0.042305536568164825
12,1,Sugar Ray Leonard,0.0003663934476207942
12,2,Sugar Ray Leonard,0.0003663157403934747
12,3,Sugar Ray Leonard,0.00036252583959139884
12,4,Sugar Ray Leonard,0.0003534376446623355
12,1,Wendy Williams,0.0002595017140265554
12,2,Wendy Williams,0.0002594359975773841
12,3,Wendy Williams,0.0002568300405982882
13,1,Carson Kressley,0.004210187587887049
13,2,Carson Kressley,0.004148193635046482
13,3,Carson Kressley,0.004002070054411888
13,4,Carson Kressley,0.003745686262845993
13,5,Carson Kressley,0.0033236569724977016
13,1,Chaz Bono,0.12951698899269104
13,2,Chaz Bono,0.12477081269025803
13,3,Chaz Bono,0.11106397956609726
13,4,Chaz Bono,0.085201196372509
13,5,Chaz Bono,0.054263073951005936
13,6,Chaz Bono,0.027484353631734848
13,1,Chynna Phillips,0.0003981460176873952
13,2,Chynna Phillips,0.00039675281732343137
13,3,Chynna Phillips,0.0003924134070985019
13,4,Chynna Phillips,0.00038173439679667354
13,1,David Arquette,0.13584588468074799
13,2,David Arquette,0.13353809714317322
13,3,David Arquette,0.12499083578586578
13,4,David Arquette,0.11097785085439682
13,5,David Arquette,0.08661328256130219
13,6,David Arquette,0.056108858436346054
13,7,David Arquette,0.02885080873966217
13,1,Elisabetta Canalis,0.0001823813800001517
13,2,Elisabetta Canalis,0.00018175470177084208
13,1,Hope Solo,0.1461637020111084
13,2,Hope Solo,0.15033715963363647
13,3,Hope Solo,0.15516670048236847
13,4,Hope Solo,0.16457755863666534
13,5,Hope Solo,0.17812307178974152
13,6,Hope Solo,0.19453510642051697
13,7,Hope Solo,0.19127458333969116
13,8,Hope Solo,0.16234180331230164
13,9,Hope Solo,0.08251907676458359
13,1,J.R. Martinez,0.13839249312877655
13,2,J.R. Martinez,0.14135603606700897
13,3,J.R. Martinez,0.14634807407855988
13,4,J.R. Martinez,0.1551816314458847
13,5,J.R. Martinez,0.16744841635227203
13,6,J.R. Martinez,0.18667107820510864
13,7,J.R. Martinez,0.2229745090007782
13,8,J.R. Martinez,0.2585417628288269
13,9,J.R. Martinez,0.3241715133190155
13,10,J.R. Martinez,0.3533272445201874
13,1,Kristin Cavallari,0.0002455972717143595
13,2,Kristin Cavallari,0.0002447531442157924
13,3,Kristin Cavallari,0.00024224068329203874
13,1,Metta World Peace (Ron),0.00014560874842572957
13,1,Nancy Grace,0.1526372730731964
13,2,Nancy Grace,0.15219268202781677
13,3,Nancy Grace,0.15647678077220917
13,4,Nancy Grace,0.16019274294376373
13,5,Nancy Grace,0.15844042599201202
13,6,Nancy Grace,0.14406578242778778
13,7,Nancy Grace,0.11101880669593811
13,8,Nancy Grace,0.05130099505186081
13,1,Ricki Lake,0.1394902914762497
13,2,Ricki Lake,0.1404653787612915
13,3,Ricki Lake,0.1445436328649521
13,4,Ricki Lake,0.15318402647972107
13,5,Ricki Lake,0.17011792957782745
13,6,Ricki Lake,0.18587863445281982
13,7,Ricki Lake,0.21705959737300873
13,8,Ricki Lake,0.25973907113075256
13,9,Ricki Lake,0.2919565737247467
13,10,Ricki Lake,0.3182157576084137
13,1,Rob Kardashian,0.1527714729309082
13,2,Rob Kardashian,0.15236841142177582
13,3,Rob Kardashian,0.1567733734846115
13,4,Rob Kardashian,0.16655753552913666
13,5,Rob Kardashian,0.1816701889038086
13,6,Rob Kardashian,0.20525629818439484
13,7,Rob Kardashian,0.22882159054279327
13,8,Rob Kardashian,0.2680763602256775
13,9,Rob Kardashian,0.301352858543396
13,10,Rob Kardashian,0.3284569978713989
14,1,Donald Driver,0.14273768663406372
14,2,Donald Driver,0.14273759722709656
14,3,Donald Driver,0.14547619223594666
14,4,Donald Driver,0.15088890492916107
14,5,Donald Driver,0.16382433474063873
14,6,Donald Driver,0.1828499734401703
14,7,Donald Driver,0.2133578360080719
14,8,Donald Driver,0.2565802335739136
14,9,Donald Driver,0.3124697208404541
14,10,Donald Driver,0.3340100049972534
14,1,Gavin DeGraw,0.0005677325534634292
14,2,Gavin DeGraw,0.0005676407017745078
14,3,Gavin DeGraw,0.0005606363993138075
14,4,Gavin DeGraw,0.0005435256753116846
14,5,Gavin DeGraw,0.0005105782183818519
14,1,Gladys Knight,0.06200903281569481
14,2,Gladys Knight,0.06200942397117615
14,3,Gladys Knight,0.0558142364025116
14,4,Gladys Knight,0.04477902129292488
14,5,Gladys Knight,0.031122980639338493
14,6,Gladys Knight,0.01870035193860531
14,1,Jack Wagner,0.00020348139514680952
14,2,Jack Wagner,0.0002034252102021128
14,3,Jack Wagner,0.00020107570162508637
14,1,Jaleel White,0.09734854102134705
14,2,Jaleel White,0.09734870493412018
14,3,Jaleel White,0.09082546085119247
14,4,Jaleel White,0.07707488536834717
14,5,Jaleel White,0.05685913935303688
14,6,Jaleel White,0.035461608320474625
14,7,Jaleel White,0.019908607006072998
14,1,Katherine Jenkins,0.13812220096588135
14,2,Katherine Jenkins,0.13812200725078583
14,3,Katherine Jenkins,0.14134246110916138
14,4,Katherine Jenkins,0.14919249713420868
14,5,Katherine Jenkins,0.15915605425834656
14,6,Katherine Jenkins,0.17584170401096344
14,7,Katherine Jenkins,0.20960119366645813
14,8,Katherine Jenkins,0.25604248046875
14,9,Katherine Jenkins,0.3156854212284088
14,10,Katherine Jenkins,0.3374471366405487
14,1,Maria Menounos,0.13873378932476044
14,2,Maria Menounos,0.1387336403131485
14,3,Maria Menounos,0.1412067413330078
14,4,Maria Menounos,0.14589175581932068
14,5,Maria Menounos,0.15412524342536926
14,6,Maria Menounos,0.16301120817661285
14,7,Maria Menounos,0.1617748737335205
14,8,Maria Menounos,0.14006371796131134
14,9,Maria Menounos,0.06448974460363388
14,1,Martina Navratilova,0.00016124204557854682
14,2,Martina Navratilova,0.0001612218184163794
14,1,Melissa Gilbert,0.1464844048023224
14,2,Melissa Gilbert,0.1464845985174179
14,3,Melissa Gilbert,0.1461736410856247
14,4,Melissa Gilbert,0.14622065424919128
14,5,Melissa Gilbert,0.14347605407238007
14,6,Melissa Gilbert,0.1278395801782608
14,7,Melissa Gilbert,0.09790372848510742
14,8,Melissa Gilbert,0.050252605229616165
14,1,Roshon Fegan,0.13163325190544128
14,2,Roshon Fegan,0.1316332370042801
14,3,Roshon Fegan,0.13300925493240356
14,4,Roshon Fegan,0.13161461055278778
14,5,Roshon Fegan,0.1283872276544571
14,6,Roshon Fegan,0.11641497910022736
14,7,Roshon Fegan,0.08665450662374496
14,8,Roshon Fegan,0.04535045847296715
14,1,Sherri Sheperd,0.0002905786968767643
14,2,Sherri Sheperd,0.0002905102155636996
14,3,Sherri Sheperd,0.0002871179603971541
14,4,Sherri Sheperd,0.0002787995617836714
14,1,William Levy,0.14170809090137482
14,2,William Levy,0.14170800149440765
14,3,William Levy,0.14510326087474823
14,4,William Levy,0.15351535379886627
14,5,William Levy,0.16253843903541565
14,6,William Levy,0.1798805594444275
14,7,William Levy,0.2107992023229599
14,8,William Levy,0.2517105042934418
14,9,William Levy,0.3073551058769226
14,10,William Levy,0.3285427987575531
15,1,Apolo Anton Ohno,0.14330826699733734
15,2,Apolo Anton Ohno,0.14345288276672363
15,3,Apolo Anton Ohno,0.14497534930706024
15,4,Apolo Anton Ohno,0.14627009630203247
15,5,Apolo Anton Ohno,0.14404074847698212
15,6,Apolo Anton Ohno,0.14015768468379974
15,7,Apolo Anton Ohno,0.1253570169210434
15,8,Apolo Anton Ohno,0.10778487473726273
15,9,Apolo Anton Ohno,0.06043069064617157
15,1,Bristol Palin,0.00037207105197012424
15,2,Bristol Palin,0.00037127704126760364
15,3,Bristol Palin,0.00036934841773472726
15,4,Bristol Palin,0.0003653363382909447
15,1,Drew Lachey,0.0002705605002120137
15,2,Drew Lachey,0.0002700608456507325
15,3,Drew Lachey,0.0002689094690140337
15,1,Emmitt Smith,0.142579585313797
15,2,Emmitt Smith,0.14496077597141266
15,3,Emmitt Smith,0.14683465659618378
15,4,Emmitt Smith,0.14851517975330353
15,5,Emmitt Smith,0.14975865185260773
15,6,Emmitt Smith,0.14921601116657257
15,7,Emmitt Smith,0.1330229938030243
15,8,Emmitt Smith,0.11400287598371506
15,9,Emmitt Smith,0.06380659341812134
15,1,Gilles Marini,0.12588335573673248
15,2,Gilles Marini,0.12374857813119888
15,3,Gilles Marini,0.1186479926109314
15,4,Gilles Marini,0.10620837658643723
15,5,Gilles Marini,0.087645523250103
15,6,Gilles Marini,0.07146644592285156
15,7,Gilles Marini,0.04478605464100838
15,8,Gilles Marini,0.02697964757680893
15,1,Helio Castroneves,0.0002624481276143342
15,2,Helio Castroneves,0.00026196797261945903
15,3,Helio Castroneves,0.00026086578145623207
15,1,Joey Fatone,0.00013911144924350083
15,2,Joey Fatone,0.00013888529792893678
15,1,Kelly Monaco,0.1487969309091568
15,2,Kelly Monaco,0.15004834532737732
15,3,Kelly Monaco,0.15194140374660492
15,4,Kelly Monaco,0.15917907655239105
15,5,Kelly Monaco,0.17442025244235992
15,6,Kelly Monaco,0.18884728848934174
15,7,Kelly Monaco,0.21919311583042145
15,8,Kelly Monaco,0.2445804625749588
15,9,Kelly Monaco,0.3011074662208557
15,10,Kelly Monaco,0.3438229560852051
15,1,Kirstie Alley,0.1448570042848587
15,2,Kirstie Alley,0.14231133460998535
15,3,Kirstie Alley,0.13663385808467865
15,4,Kirstie Alley,0.12599575519561768
15,5,Kirstie Alley,0.102524533867836
15,6,Kirstie Alley,0.08243302255868912
15,7,Kirstie Alley,0.051148921251297
15,8,Kirstie Alley,0.030508793890476227
15,1,Melissa Rycroft,0.14777794480323792
15,2,Melissa Rycroft,0.14818602800369263
15,3,Melissa Rycroft,0.15046310424804688
15,4,Melissa Rycroft,0.1573595404624939
15,5,Melissa Rycroft,0.17032933235168457
15,6,Melissa Rycroft,0.18217453360557556
15,7,Melissa Rycroft,0.2113305777311325
15,8,Melissa Rycroft,0.23567575216293335
15,9,Melissa Rycroft,0.2884531021118164
15,10,Melissa Rycroft,0.3293735086917877
15,1,Pamela Anderson,0.00011326195090077817
15,1,Sabrina Bryan,0.000692774192430079
15,2,Sabrina Bryan,0.0006908182986080647
15,3,Sabrina Bryan,0.0006863554590381682
15,4,Sabrina Bryan,0.0006771846092306077
15,5,Sabrina Bryan,0.0006565901567228138
15,6,Sabrina Bryan,0.0006286285351961851
15,1,Shawn Johnson,0.1449466198682785
15,2,Shawn Johnson,0.14555895328521729
15,3,Shawn Johnson,0.14891821146011353
15,4,Shawn Johnson,0.1554294228553772
15,5,Shawn Johnson,0.17062433063983917
15,6,Shawn Johnson,0.18507640063762665
15,7,Shawn Johnson,0.21516139805316925
15,8,Shawn Johnson,0.2404676079750061
15,9,Shawn Johnson,0.286202073097229
15,10,Shawn Johnson,0.3268035352230072
16,1,Alexandra Raisman,0.14471957087516785
16,2,Alexandra Raisman,0.1447194665670395
16,3,Alexandra Raisman,0.1466219425201416
16,4,Alexandra Raisman,0.14954426884651184
16,5,Alexandra Raisman,0.15804284811019897
16,6,Alexandra Raisman,0.16918745636940002
16,7,Alexandra Raisman,0.18527376651763916
16,8,Alexandra Raisman,0.21093147993087769
16,9,Alexandra Raisman,0.23264694213867188
16,10,Alexandra Raisman,0.2446470409631729
16,1,Andy Dick,0.13083499670028687
16,2,Andy Dick,0.13083550333976746
16,3,Andy Dick,0.12565748393535614
16,4,Andy Dick,0.11193713545799255
16,5,Andy Dick,0.09029950201511383
16,6,Andy Dick,0.05961909517645836
16,7,Andy Dick,0.031215030699968338
16,1,D. L. Hughley,0.0004621258703991771
16,2,D. L. Hughley,0.0004620539548341185
16,3,D. L. Hughley,0.000460585521068424
16,4,D. L. Hughley,0.00045658706221729517
16,5,D. L. Hughley,0.00044716696720570326
16,1,Dorothy Hamill,0.00013201187539380044
16,2,Dorothy Hamill,0.0001319957955274731
16,1,Ingo Rademacher,0.15389235317707062
16,2,Ingo Rademacher,0.15389275550842285
16,3,Ingo Rademacher,0.15396839380264282
16,4,Ingo Rademacher,0.1547902673482895
16,5,Ingo Rademacher,0.15706944465637207
16,6,Ingo Rademacher,0.15330302715301514
16,7,Ingo Rademacher,0.1389644294977188
16,8,Ingo Rademacher,0.10320273041725159
16,9,Ingo Rademacher,0.049050211906433105
16,1,Jacoby Jones,0.14647230505943298
16,2,Jacoby Jones,0.14647215604782104
16,3,Jacoby Jones,0.14781655371189117
16,4,Jacoby Jones,0.1540924608707428
16,5,Jacoby Jones,0.16351090371608734
16,6,Jacoby Jones,0.18035921454429626
16,7,Jacoby Jones,0.20009027421474457
16,8,Jacoby Jones,0.22263213992118835
16,9,Jacoby Jones,0.2383006513118744
16,10,Jacoby Jones,0.25059232115745544
16,1,Kellie Pickler,0.13999055325984955
16,2,Kellie Pickler,0.13999028503894806
16,3,Kellie Pickler,0.14256985485553741
16,4,Kellie Pickler,0.14733022451400757
16,5,Kellie Pickler,0.1554999053478241
16,6,Kellie Pickler,0.16883613169193268
16,7,Kellie Pickler,0.19000327587127686
16,8,Kellie Pickler,0.21519671380519867
16,9,Kellie Pickler,0.23696522414684296
16,10,Kellie Pickler,0.2491878718137741
16,1,Lisa Vanderpump,0.00024293290334753692
16,2,Lisa Vanderpump,0.000242880720179528
16,3,Lisa Vanderpump,0.00024226865207310766
16,4,Lisa Vanderpump,0.00024057624978013337
16,1,Sean Lowe,0.14307333528995514
16,2,Sean Lowe,0.14307375252246857
16,3,Sean Lowe,0.14029434323310852
16,4,Sean Lowe,0.1345110833644867
16,5,Sean Lowe,0.12034577131271362
16,6,Sean Lowe,0.09866750985383987
16,7,Sean Lowe,0.06626356393098831
16,8,Sean Lowe,0.03453292325139046
16,1,Victor Ortiz,0.0014529729960486293
16,2,Victor Ortiz,0.001452760654501617
16,3,Victor Ortiz,0.001443892135284841
16,4,Victor Ortiz,0.001423755893483758
16,5,Victor Ortiz,0.0013809612719342113
16,6,Victor Ortiz,0.001293301465921104
16,1,Wynonna Judd,0.00017756273155100644
16,2,Wynonna Judd,0.00017752019630279392
16,3,Wynonna Judd,0.00017710223619360477
16,1,Zendaya,0.13854922354221344
16,2,Zendaya,0.1385488659143448
16,3,Zendaya,0.14074763655662537
16,4,Zendaya,0.1456737369298935
16,5,Zendaya,0.15340343117713928
16,6,Zendaya,0.16873423755168915
16,7,Zendaya,0.18818965554237366
16,8,Zendaya,0.21350403130054474
16,9,Zendaya,0.24303698539733887
16,10,Zendaya,0.25557270646095276
17,1,Amber Riley,0.1386411339044571
17,2,Amber Riley,0.13864107429981232
17,3,Amber Riley,0.14098617434501648
17,4,Amber Riley,0.14465709030628204
17,5,Amber Riley,0.15366850793361664
17,6,Amber Riley,0.16627080738544464
17,7,Amber Riley,0.17624276876449585
17,8,Amber Riley,0.19443947076797485
17,9,Amber Riley,0.21337735652923584
17,10,Amber Riley,0.22204285860061646
17,11,Amber Riley,0.2325645089149475
17,1,Bill Engvall,0.14821623265743256
17,2,Bill Engvall,0.1482163816690445
17,3,Bill Engvall,0.15041613578796387
17,4,Bill Engvall,0.1575254648923874
17,5,Bill Engvall,0.16615742444992065
17,6,Bill Engvall,0.18213927745819092
17,7,Bill Engvall,0.19559292495250702
17,8,Bill Engvall,0.218565434217453
17,9,Bill Engvall,0.24722446501255035
17,10,Bill Engvall,0.2725439965724945
17,11,Bill Engvall,0.28545764088630676
17,1,Bill Nye,0.00022140309738460928
17,2,Bill Nye,0.00022134535538498312
17,3,Bill Nye,0.0002189355727750808
17,1,Brant Daugherty,0.10631995648145676
17,2,Brant Daugherty,0.10631997138261795
17,3,Brant Daugherty,0.10068154335021973
17,4,Brant Daugherty,0.09108909964561462
17,5,Brant Daugherty,0.0719161182641983
17,6,Brant Daugherty,0.0477401465177536
17,7,Brant Daugherty,0.031045963987708092
17,8,Brant Daugherty,0.01750068925321102
17,1,Christina Milian,0.0003909991355612874
17,2,Christina Milian,0.00039093539817258716
17,3,Christina Milian,0.0003866812912747264
17,4,Christina Milian,0.00037768270703963935
17,5,Christina Milian,0.0003597889735829085
17,1,Corbin Bleu,0.13303275406360626
17,2,Corbin Bleu,0.1330326497554779
17,3,Corbin Bleu,0.1356576830148697
17,4,Corbin Bleu,0.1402001529932022
17,5,Corbin Bleu,0.14823812246322632
17,6,Corbin Bleu,0.16097116470336914
17,7,Corbin Bleu,0.17123815417289734
17,8,Corbin Bleu,0.18585632741451263
17,9,Corbin Bleu,0.20225532352924347
17,10,Corbin Bleu,0.22396498918533325
17,11,Corbin Bleu,0.23457765579223633
17,1,Elizabeth Berkley Lauren,0.12465683370828629
17,2,Elizabeth Berkley Lauren,0.12465677410364151
17,3,Elizabeth Berkley Lauren,0.12393491715192795
17,4,Elizabeth Berkley Lauren,0.12080676108598709
17,5,Elizabeth Berkley Lauren,0.11486773192882538
17,6,Elizabeth Berkley Lauren,0.09759420901536942
17,7,Elizabeth Berkley Lauren,0.08122968673706055
17,8,Elizabeth Berkley Lauren,0.05321298912167549
17,9,Elizabeth Berkley Lauren,0.025202937424182892
17,1,Jack Osbourne,0.14162138104438782
17,2,Jack Osbourne,0.14162135124206543
17,3,Jack Osbourne,0.14501191675662994
17,4,Jack Osbourne,0.1486089825630188
17,5,Jack Osbourne,0.154598668217659
17,6,Jack Osbourne,0.16688969731330872
17,7,Jack Osbourne,0.1764889657497406
17,8,Jack Osbourne,0.19107313454151154
17,9,Jack Osbourne,0.21232885122299194
17,10,Jack Osbourne,0.23620779812335968
17,11,Jack Osbourne,0.24740025401115417
17,1,Keyshawn Johnson,0.00015910380170680583
17,2,Keyshawn Johnson,0.00015908385103102773
17,1,Leah Remini,0.14021921157836914
17,2,Leah Remini,0.14021922647953033
17,3,Leah Remini,0.14310941100120544
17,4,Leah Remini,0.14810176193714142
17,5,Leah Remini,0.15536794066429138
17,6,Leah Remini,0.15682783722877502
17,7,Leah Remini,0.15507803857326508
17,8,Leah Remini,0.13935193419456482
17,9,Leah Remini,0.0996110662817955
17,10,Leah Remini,0.045240357518196106
17,1,"Nicole ""Snooki"" Polizzi",0.06619644910097122
17,2,"Nicole ""Snooki"" Polizzi",0.06619670987129211
17,3,"Nicole ""Snooki"" Polizzi",0.05927572399377823
17,4,"Nicole ""Snooki"" Polizzi",0.04831971600651741
17,5,"Nicole ""Snooki"" Polizzi",0.034825656563043594
17,6,"Nicole ""Snooki"" Polizzi",0.021566852927207947
17,7,"Nicole ""Snooki"" Polizzi",0.01308350544422865
17,1,Valerie Harper,0.000324561377055943
17,2,Valerie Harper,0.00032449205173179507
17,3,Valerie Harper,0.00032089289743453264
17,4,Valerie Harper,0.00031329516787081957
18,1,Amy Purdy,0.15309584140777588
18,2,Amy Purdy,0.15557996928691864
18,3,Amy Purdy,0.16141915321350098
18,4,Amy Purdy,0.16659043729305267
18,5,Amy Purdy,0.17121869325637817
18,6,Amy Purdy,0.17983224987983704
18,7,Amy Purdy,0.1947707235813141
18,8,Amy Purdy,0.2125532478094101
18,9,Amy Purdy,0.23307019472122192
18,10,Amy Purdy,0.24335125088691711
18,1,Billy Dee Williams,0.00028421348542906344
18,2,Billy Dee Williams,0.00028239397215656936
18,1,Candace Cameron Bure,0.15713314712047577
18,2,Candace Cameron Bure,0.1621473729610443
18,3,Candace Cameron Bure,0.16869261860847473
18,4,Candace Cameron Bure,0.1745726615190506
18,5,Candace Cameron Bure,0.17991316318511963
18,6,Candace Cameron Bure,0.19138412177562714
18,7,Candace Cameron Bure,0.20464657247066498
