season,week,celebrity_name,bayes_vote_share,bayes_vote_share_sd
8,3,David Alan Grier,0.03705077990889549,0.012742722406983376
8,4,David Alan Grier,0.016987143084406853,0.005876428913325071
8,5,David Alan Grier,0.008384904824197292,0.0027354834601283073
8,1,Denise Richards,0.061917319893836975,0.014783322811126709
8,2,Denise Richards,0.025845972821116447,0.009533553384244442
8,3,Denise Richards,0.009620738215744495,0.0026123621501028538
8,1,Gilles Marini,0.08172808587551117,0.018292246386408806
8,2,Gilles Marini,0.09030283987522125,0.024896562099456787
8,3,Gilles Marini,0.10081185400485992,0.028589466586709023
8,4,Gilles Marini,0.11575708538293839,0.0314372219145298
8,5,Gilles Marini,0.12941783666610718,0.037968557327985764
8,6,Gilles Marini,0.1679617464542389,0.04238172993063927
8,7,Gilles Marini,0.18008427321910858,0.03685040399432182
8,8,Gilles Marini,0.21024854481220245,0.03876635804772377
8,9,Gilles Marini,0.2467331886291504,0.04705113545060158
8,10,Gilles Marini,0.3062251806259155,0.05200805142521858
8,11,Gilles Marini,0.34762653708457947,0.1279832124710083
8,1,Holly Madison,0.07206681370735168,0.016842247918248177
8,2,Holly Madison,0.05249384045600891,0.018128950148820877
8,3,Holly Madison,0.03021673485636711,0.011545766144990921
8,4,Holly Madison,0.013453878462314606,0.004280972760170698
8,1,Lawrence Taylor,0.09060031920671463,0.02153286710381508
8,2,Lawrence Taylor,0.10498829931020737,0.028937438502907753
8,3,Lawrence Taylor,0.11324718594551086,0.03251311182975769
8,4,Lawrence Taylor,0.12411937117576599,0.03214896842837334
8,5,Lawrence Taylor,0.09283290803432465,0.02787046879529953
8,6,Lawrence Taylor,0.05144916847348213,0.015408068895339966
8,7,Lawrence Taylor,0.01807445101439953,0.005324098747223616
8,1,Lil' Kim,0.0776086300611496,0.019784463569521904
8,2,Lil' Kim,0.09727633744478226,0.02589982934296131
8,3,Lil' Kim,0.1109960675239563,0.031819455325603485
8,4,Lil' Kim,0.11464779078960419,0.02840173803269863
8,5,Lil' Kim,0.13779722154140472,0.036474402993917465
8,6,Lil' Kim,0.14015625417232513,0.038466665893793106
8,7,Lil' Kim,0.14324994385242462,0.032716721296310425
8,8,Lil' Kim,0.1071677878499031,0.028069350868463516
8,9,Lil' Kim,0.0263662151992321,0.007802266161888838
8,1,Melissa Rycroft,0.08277525752782822,0.019469521939754486
8,2,Melissa Rycroft,0.0876704603433609,0.02571692503988743
8,3,Melissa Rycroft,0.11754079163074493,0.03493845462799072
8,4,Melissa Rycroft,0.10969579964876175,0.03034735657274723
8,5,Melissa Rycroft,0.13884668052196503,0.03431699797511101
8,6,Melissa Rycroft,0.1581725776195526,0.03750567510724068
8,7,Melissa Rycroft,0.1858217418193817,0.0411788746714592
8,8,Melissa Rycroft,0.23100881278514862,0.047813571989536285
8,9,Melissa Rycroft,0.26753851771354675,0.049743495881557465
8,10,Melissa Rycroft,0.31203460693359375,0.05791182443499565
8,11,Melissa Rycroft,0.333439439535141,0.13258476555347443
8,1,Shawn Johnson,0.08730514347553253,0.021610449999570847
8,2,Shawn Johnson,0.09805628657341003,0.03140338882803917
8,3,Shawn Johnson,0.11285655200481415,0.035386234521865845
8,4,Shawn Johnson,0.13420799374580383,0.037268199026584625
8,5,Shawn Johnson,0.1370159238576889,0.03990645706653595
8,6,Shawn Johnson,0.16445526480674744,0.03989064693450928
8,7,Shawn Johnson,0.18053029477596283,0.03621745482087135
8,8,Shawn Johnson,0.2244647741317749,0.047298770397901535
8,9,Shawn Johnson,0.24247229099273682,0.04378034546971321
8,10,Shawn Johnson,0.3261995017528534,0.05231446772813797
8,11,Shawn Johnson,0.31893405318260193,0.13247071206569672
8,1,Steve Wozniak,0.07321430742740631,0.017330417409539223
8,2,Steve Wozniak,0.05418528616428375,0.014860191382467747
8,3,Steve Wozniak,0.03579005226492882,0.013492472469806671
8,4,Steve Wozniak,0.016124093905091286,0.004461750853806734
8,1,Steve-O,0.09021363407373428,0.02301684208214283
8,2,Steve-O,0.1074075996875763,0.03373559191823006
8,3,Steve-O,0.11404949426651001,0.03090851940214634
8,4,Steve-O,0.09453076124191284,0.03195296972990036
8,5,Steve-O,0.05265934765338898,0.019048815593123436
8,6,Steve-O,0.01656421460211277,0.004947485867887735
8,1,Ty Murray,0.08466760814189911,0.01985110156238079
8,2,Ty Murray,0.10223900526762009,0.028222614899277687
8,3,Ty Murray,0.11146571487188339,0.03531232476234436
8,4,Ty Murray,0.13282494246959686,0.036437854170799255
8,5,Ty Murray,0.1738682985305786,0.039846595376729965
8,6,Ty Murray,0.18888264894485474,0.04980294778943062
8,7,Ty Murray,0.22294220328330994,0.0499931164085865
8,8,Ty Murray,0.20935870707035065,0.04084252938628197
8,9,Ty Murray,0.21688970923423767,0.03756234422326088
8,10,Ty Murray,0.055540781468153,0.013231820426881313
9,1,Aaron Carter,0.07578208297491074,0.021436190232634544
9,2,Aaron Carter,0.08577947318553925,0.02584753930568695
9,3,Aaron Carter,0.1006070151925087,0.027329904958605766
9,4,Aaron Carter,0.13041235506534576,0.029208490625023842
9,5,Aaron Carter,0.13792374730110168,0.03813653066754341
9,6,Aaron Carter,0.13289129734039307,0.03700125962495804
9,7,Aaron Carter,0.10820862650871277,0.031506672501564026
9,8,Aaron Carter,0.025704598054289818,0.006989824119955301
9,1,Ashley Hamiliton,0.02747335471212864,0.00649306969717145
9,1,Chuck Liddell,0.05261882394552231,0.013033472932875156
9,2,Chuck Liddell,0.03187980130314827,0.01012162771075964
9,3,Chuck Liddell,0.016063185408711433,0.006174988579005003
9,4,Chuck Liddell,0.007624261546880007,0.0021148924715816975
9,1,Debi Mazar,0.049240704625844955,0.01263578049838543
9,2,Debi Mazar,0.019852513447403908,0.007148514036089182
9,3,Debi Mazar,0.007018232252448797,0.0017302663763985038
9,1,Donny Osmond,0.07510862499475479,0.019553961232304573
9,2,Donny Osmond,0.09597772359848022,0.030346766114234924
9,3,Donny Osmond,0.08631344139575958,0.023069148883223534
9,4,Donny Osmond,0.12498269975185394,0.030720926821231842
9,5,Donny Osmond,0.1457866132259369,0.037238527089357376
9,6,Donny Osmond,0.16984586417675018,0.040463887155056
9,7,Donny Osmond,0.2290283441543579,0.040430352091789246
9,8,Donny Osmond,0.27516260743141174,0.05111182481050491
9,9,Donny Osmond,0.34258389472961426,0.047756925225257874
9,10,Donny Osmond,0.350286602973938,0.12592212855815887
9,1,Joanna Krupa,0.07157576829195023,0.018434623256325722
9,2,Joanna Krupa,0.08624226599931717,0.024395814165472984
9,3,Joanna Krupa,0.10278791189193726,0.03536047041416168
9,4,Joanna Krupa,0.12220855057239532,0.03181314095854759
9,5,Joanna Krupa,0.1335323601961136,0.03153104707598686
9,6,Joanna Krupa,0.15704534947872162,0.03826321288943291
9,7,Joanna Krupa,0.18621641397476196,0.038023579865694046
9,8,Joanna Krupa,0.17006178200244904,0.04774975776672363
9,9,Joanna Krupa,0.04103539511561394,0.01092569064348936
9,1,Kathy Ireland,0.03709426522254944,0.010767621919512749
9,2,Kathy Ireland,0.010234927758574486,0.00289180688560009
9,1,Kelly Osbourne,0.07587061822414398,0.018428394570946693
9,2,Kelly Osbourne,0.09272235631942749,0.028702570125460625
9,3,Kelly Osbourne,0.11298522353172302,0.03352566435933113
9,4,Kelly Osbourne,0.1246361956000328,0.028622638434171677
9,5,Kelly Osbourne,0.15869316458702087,0.03576470911502838
9,6,Kelly Osbourne,0.19684380292892456,0.04392123594880104
9,7,Kelly Osbourne,0.21144670248031616,0.041320499032735825
9,8,Kelly Osbourne,0.2903677225112915,0.050914883613586426
9,9,Kelly Osbourne,0.3090296685695648,0.04803198575973511
9,10,Kelly Osbourne,0.3526783883571625,0.1307854950428009
9,1,Louie Vito,0.07717199623584747,0.02067527174949646
9,2,Louie Vito,0.07968761026859283,0.02480218932032585
9,3,Louie Vito,0.07847249507904053,0.02301478199660778
9,4,Louie Vito,0.07810210436582565,0.02264838106930256
9,5,Louie Vito,0.04114199057221413,0.015559462830424309
9,6,Louie Vito,0.017047032713890076,0.005099176429212093
9,1,Macy Gray,0.025099091231822968,0.004870440810918808
9,1,Mark Dacascos,0.06906351447105408,0.017704280093312263
9,2,Mark Dacascos,0.09457159787416458,0.02685905434191227
9,3,Mark Dacascos,0.09933295100927353,0.030333565548062325
9,4,Mark Dacascos,0.10502294450998306,0.03259124234318733
9,5,Mark Dacascos,0.08803470432758331,0.027615366503596306
9,6,Mark Dacascos,0.06260214000940323,0.023247282952070236
9,7,Mark Dacascos,0.023840144276618958,0.00789750088006258
9,1,Melissa Joan Hart,0.07320699840784073,0.019279660657048225
9,2,Melissa Joan Hart,0.0791175439953804,0.024567043408751488
9,3,Melissa Joan Hart,0.07072347402572632,0.022464873269200325
9,4,Melissa Joan Hart,0.05058591440320015,0.018398215994238853
9,5,Melissa Joan Hart,0.034283123910427094,0.011814353056252003
9,6,Melissa Joan Hart,0.014699372462928295,0.00511501869186759
9,1,Michael Irvin,0.08119100332260132,0.01751205325126648
9,2,Michael Irvin,0.10447666049003601,0.030589135363698006
9,3,Michael Irvin,0.112613745033741,0.030217627063393593
9,4,Michael Irvin,0.12877662479877472,0.038851551711559296
9,5,Michael Irvin,0.12366578727960587,0.03478195518255234
9,6,Michael Irvin,0.08574686199426651,0.02354532852768898
9,7,Michael Irvin,0.02631518803536892,0.006534213665872812
9,1,Mya,0.06965140998363495,0.014603021554648876
9,2,Mya,0.0798778086900711,0.026001224294304848
9,3,Mya,0.09020376950502396,0.02935757115483284
9,4,Mya,0.11404170840978622,0.030444253236055374
9,5,Mya,0.13082529604434967,0.035693440586328506
9,6,Mya,0.1632782518863678,0.03500639647245407
9,7,Mya,0.2149447500705719,0.042874835431575775
9,8,Mya,0.23870329558849335,0.04834279790520668
9,9,Mya,0.30735114216804504,0.04685160145163536
9,10,Mya,0.29703497886657715,0.11265838146209717
9,1,Natalie Coughlin,0.059451472014188766,0.016520678997039795
9,2,Natalie Coughlin,0.04431195184588432,0.01403658464550972
9,3,Natalie Coughlin,0.022938197478652,0.007972260937094688
9,4,Natalie Coughlin,0.013606586493551731,0.004606194794178009
9,5,Natalie Coughlin,0.006113178096711636,0.0018208554247394204
9,1,Tom DeLay,0.08040033280849457,0.020960994064807892
9,2,Tom DeLay,0.09526779502630234,0.029701171442866325
9,3,Tom DeLay,0.09994034469127655,0.027978762984275818
10,1,Aiden Turner,0.07577461004257202,0.0193309485912323
10,2,Aiden Turner,0.050735775381326675,0.018400169909000397
10,3,Aiden Turner,0.027791617438197136,0.010288729332387447
10,4,Aiden Turner,0.011697875335812569,0.0036743308883160353
10,1,Buzz Aldrin,0.06803511828184128,0.020016958937048912
10,2,Buzz Aldrin,0.039527539163827896,0.012432468123733997
10,3,Buzz Aldrin,0.014240465126931667,0.004109000787138939
10,1,Chad Ochocinco,0.11226800829172134,0.02794962003827095
10,2,Chad Ochocinco,0.12873989343643188,0.029869399964809418
10,3,Chad Ochocinco,0.13503994047641754,0.03296225517988205
10,4,Chad Ochocinco,0.16526493430137634,0.042319364845752716
10,5,Chad Ochocinco,0.17880608141422272,0.045019302517175674
10,6,Chad Ochocinco,0.20085006952285767,0.04822584241628647
10,7,Chad Ochocinco,0.20848949253559113,0.04655397683382034
10,8,Chad Ochocinco,0.18131321668624878,0.041987158358097076
10,9,Chad Ochocinco,0.05490529537200928,0.01409438718110323
10,1,Erin Andrews,0.09726108610630035,0.02199537120759487
10,2,Erin Andrews,0.11395823210477829,0.029070841148495674
10,3,Erin Andrews,0.13848666846752167,0.038517214357852936
10,4,Erin Andrews,0.16200217604637146,0.04060553014278412
10,5,Erin Andrews,0.17364060878753662,0.04381530359387398
10,6,Erin Andrews,0.1838255375623703,0.044693607836961746
10,7,Erin Andrews,0.22270584106445312,0.04875565320253372
10,8,Erin Andrews,0.27052071690559387,0.05138999968767166
10,9,Erin Andrews,0.32365256547927856,0.055868975818157196
10,10,Erin Andrews,0.34236305952072144,0.12411864101886749
10,1,Evan Lysacek,0.0992124006152153,0.023512739688158035
10,2,Evan Lysacek,0.11413556337356567,0.038472771644592285
10,3,Evan Lysacek,0.11966449022293091,0.031935568898916245
10,4,Evan Lysacek,0.1354578733444214,0.034024059772491455
10,5,Evan Lysacek,0.14943969249725342,0.038898270577192307
10,6,Evan Lysacek,0.20218800008296967,0.050832733511924744
10,7,Evan Lysacek,0.2291831523180008,0.04144071787595749
10,8,Evan Lysacek,0.2543226480484009,0.051401518285274506
10,9,Evan Lysacek,0.3208678960800171,0.05873655527830124
10,10,Evan Lysacek,0.3362692892551422,0.11259644478559494
10,1,Jake Pavelka,0.09704326838254929,0.022863619029521942
10,2,Jake Pavelka,0.092691570520401,0.026486901566386223
10,3,Jake Pavelka,0.10157009214162827,0.02914002165198326
10,4,Jake Pavelka,0.07242605090141296,0.02446024864912033
10,5,Jake Pavelka,0.03951583430171013,0.013595745898783207
10,6,Jake Pavelka,0.016457973048090935,0.00477157486602664
10,1,Kate Gosselin,0.09617149084806442,0.023365680128335953
10,2,Kate Gosselin,0.09494493156671524,0.028089558705687523
10,3,Kate Gosselin,0.08327081054449081,0.027028238400816917
10,4,Kate Gosselin,0.04412268474698067,0.016542471945285797
10,5,Kate Gosselin,0.016911150887608528,0.005841382779181004
10,1,Nicole Scherzinger,0.09661898016929626,0.02497209794819355
10,2,Nicole Scherzinger,0.10953082889318466,0.028714491054415703
10,3,Nicole Scherzinger,0.12138274312019348,0.035661280155181885
10,4,Nicole Scherzinger,0.13580945134162903,0.03547101467847824
10,5,Nicole Scherzinger,0.14206543564796448,0.034867607057094574
10,6,Nicole Scherzinger,0.1747257560491562,0.0460657924413681
10,7,Nicole Scherzinger,0.19891561567783356,0.047480400651693344
10,8,Nicole Scherzinger,0.256064236164093,0.04925074800848961
10,9,Nicole Scherzinger,0.3005742132663727,0.049045804888010025
10,10,Nicole Scherzinger,0.32136765122413635,0.11013104021549225
10,1,Niecy Nash,0.10943096876144409,0.02642144449055195
10,2,Niecy Nash,0.1314818263053894,0.04087487980723381
10,3,Niecy Nash,0.1414264440536499,0.04121691733598709
10,4,Niecy Nash,0.16034601628780365,0.04176996275782585
10,5,Niecy Nash,0.19184693694114685,0.05616075545549393
10,6,Niecy Nash,0.17024065554141998,0.04375116154551506
10,7,Niecy Nash,0.120755136013031,0.03313375264406204
10,8,Niecy Nash,0.03777903690934181,0.010089661926031113
10,1,Pamela Anderson,0.09575600922107697,0.029937604442238808
10,2,Pamela Anderson,0.1099873036146164,0.033590931445360184
10,3,Pamela Anderson,0.1171266958117485,0.0356561653316021
10,4,Pamela Anderson,0.11287300288677216,0.03242339938879013
10,5,Pamela Anderson,0.10777421295642853,0.03273820877075195
10,6,Pamela Anderson,0.051711950451135635,0.018367037177085876
10,7,Pamela Anderson,0.019950799643993378,0.005239434074610472
10,1,Shannen Doherty,0.05242800712585449,0.013549023307859898
10,2,Shannen Doherty,0.01426661852747202,0.003873022273182869
11,1,Audrina Patridge,0.09156819432973862,0.020134704187512398
11,2,Audrina Patridge,0.09229931980371475,0.031794119626283646
11,3,Audrina Patridge,0.0717596560716629,0.02419840358197689
11,4,Audrina Patridge,0.056033674627542496,0.017139920964837074
11,5,Audrina Patridge,0.031109843403100967,0.01180830504745245
11,6,Audrina Patridge,0.011352498084306717,0.00303648691624403
11,1,Brandy,0.09771862626075745,0.021058492362499237
11,2,Brandy,0.11931627988815308,0.033124517649412155
11,3,Brandy,0.1330450177192688,0.03594427928328514
11,4,Brandy,0.14764226973056793,0.04448949173092842
11,5,Brandy,0.14910516142845154,0.03627483546733856
11,6,Brandy,0.1551300585269928,0.03933526203036308
11,7,Brandy,0.18040171265602112,0.04064682871103287
11,8,Brandy,0.16094352304935455,0.03917550668120384
11,9,Brandy,0.042245250195264816,0.010413158684968948
11,1,Bristol Palin,0.10275567322969437,0.02384299598634243
11,2,Bristol Palin,0.12872451543807983,0.03812173753976822
11,3,Bristol Palin,0.15539458394050598,0.03707503899931908
11,4,Bristol Palin,0.17793573439121246,0.04917672276496887
11,5,Bristol Palin,0.19678878784179688,0.03849088400602341
11,6,Bristol Palin,0.20332683622837067,0.041237182915210724
11,7,Bristol Palin,0.24218398332595825,0.04423755407333374
11,8,Bristol Palin,0.29267483949661255,0.05524557828903198
11,9,Bristol Palin,0.31742241978645325,0.048112500458955765
11,10,Bristol Palin,0.38684672117233276,0.12841473519802094
11,1,David Hasselhoff,0.026939067989587784,0.0051301331259310246
11,1,Florence Henderson,0.09731157124042511,0.022999774664640427
11,2,Florence Henderson,0.07674536108970642,0.021302396431565285
11,3,Florence Henderson,0.065554179251194,0.02419442869722843
11,4,Florence Henderson,0.03142573684453964,0.012765826657414436
11,5,Florence Henderson,0.011908412910997868,0.003857066622003913
11,1,Jennifer Grey,0.09322965890169144,0.021663103252649307
11,2,Jennifer Grey,0.10969875007867813,0.03822561353445053
11,3,Jennifer Grey,0.13171477615833282,0.037998516112565994
11,4,Jennifer Grey,0.13326866924762726,0.03496456518769264
11,5,Jennifer Grey,0.16095946729183197,0.034826699644327164
11,6,Jennifer Grey,0.1852865368127823,0.04530588164925575
11,7,Jennifer Grey,0.22730354964733124,0.05570535361766815
11,8,Jennifer Grey,0.25297507643699646,0.05017025023698807
11,9,Jennifer Grey,0.3183155059814453,0.052579741925001144
11,10,Jennifer Grey,0.30483222007751465,0.11657263338565826
11,1,Kurt Warner,0.10258491337299347,0.023478146642446518
11,2,Kurt Warner,0.11948130279779434,0.03270955756306648
11,3,Kurt Warner,0.13347266614437103,0.033189091831445694
11,4,Kurt Warner,0.1618645042181015,0.036126360297203064
11,5,Kurt Warner,0.1824028044939041,0.041598256677389145
11,6,Kurt Warner,0.181938037276268,0.042624473571777344
11,7,Kurt Warner,0.11546148359775543,0.03804570063948631
11,8,Kurt Warner,0.033601127564907074,0.009031670168042183
11,1,Kyle Massey,0.09430193156003952,0.02136387676000595
11,2,Kyle Massey,0.12427316606044769,0.03634091094136238
11,3,Kyle Massey,0.14274749159812927,0.03882129490375519
11,4,Kyle Massey,0.1522691696882248,0.041922349482774734
11,5,Kyle Massey,0.16725262999534607,0.029789607971906662
11,6,Kyle Massey,0.19723819196224213,0.039868563413619995
11,7,Kyle Massey,0.2149670571088791,0.0456797294318676
11,8,Kyle Massey,0.25980547070503235,0.05306834727525711
11,9,Kyle Massey,0.3220168948173523,0.05816229060292244
11,10,Kyle Massey,0.308321088552475,0.11594284325838089
11,1,Margaret Cho,0.0677284449338913,0.014014458283782005
11,2,Margaret Cho,0.030659498646855354,0.008878774009644985
11,3,Margaret Cho,0.012585547752678394,0.003674542298540473
11,1,Michael Bolton,0.051582563668489456,0.012823457829654217
11,2,Michael Bolton,0.016452787443995476,0.004255987238138914
11,1,Rick Fox,0.08873356133699417,0.02163722552359104
11,2,Rick Fox,0.12856249511241913,0.03948071599006653
11,3,Rick Fox,0.1208263486623764,0.034463055431842804
11,4,Rick Fox,0.12662003934383392,0.0352078340947628
11,5,Rick Fox,0.1004728227853775,0.02658788301050663
11,6,Rick Fox,0.06572762876749039,0.023354914039373398
11,7,Rick Fox,0.019682276993989944,0.005972976330667734
11,1,The Situation,0.08554568886756897,0.020839525386691093
11,2,The Situation,0.05378647893667221,0.017901554703712463
11,3,The Situation,0.03289978206157684,0.010951531119644642
11,4,The Situation,0.012940231710672379,0.004130143206566572
12,1,Chelsea Kane,0.10046041756868362,0.02478080987930298
12,2,Chelsea Kane,0.12154511362314224,0.035402871668338776
12,3,Chelsea Kane,0.14124436676502228,0.03863547369837761
12,4,Chelsea Kane,0.14279034733772278,0.037656690925359726
12,5,Chelsea Kane,0.16508151590824127,0.04055279493331909
12,6,Chelsea Kane,0.1934577375650406,0.04490072652697563
12,7,Chelsea Kane,0.20096498727798462,0.0445377454161644
12,8,Chelsea Kane,0.25340214371681213,0.051296040415763855
12,9,Chelsea Kane,0.2723323106765747,0.055650629103183746
12,10,Chelsea Kane,0.28481778502464294,0.11489519476890564
12,1,Chris Jericho,0.09320275485515594,0.02639741450548172
12,2,Chris Jericho,0.10603833198547363,0.028201358392834663
12,3,Chris Jericho,0.09487036615610123,0.027740292251110077
12,4,Chris Jericho,0.06774971634149551,0.021364407613873482
12,5,Chris Jericho,0.040998220443725586,0.015032080933451653
12,6,Chris Jericho,0.016884809359908104,0.0049167838878929615
12,1,Hines Ward,0.10839210450649261,0.0272216759622097
12,2,Hines Ward,0.11210755258798599,0.026575269177556038
12,3,Hines Ward,0.11976932734251022,0.029514601454138756
12,4,Hines Ward,0.14977982640266418,0.0400707870721817
12,5,Hines Ward,0.157732293009758,0.039979517459869385
12,6,Hines Ward,0.19142793118953705,0.0454673171043396
12,7,Hines Ward,0.22755207121372223,0.05114300921559334
12,8,Hines Ward,0.24870511889457703,0.04846387356519699
12,9,Hines Ward,0.308086633682251,0.05838826671242714
12,10,Hines Ward,0.3612610995769501,0.13764342665672302
12,1,Kendra Wilkinson,0.09886576980352402,0.022481732070446014
12,2,Kendra Wilkinson,0.1174781322479248,0.030036894604563713
12,3,Kendra Wilkinson,0.13745765388011932,0.03824113309383392
12,4,Kendra Wilkinson,0.14668329060077667,0.03680988401174545
12,5,Kendra Wilkinson,0.12244364619255066,0.034204546362161636
12,6,Kendra Wilkinson,0.06578464806079865,0.023344533517956734
12,7,Kendra Wilkinson,0.022579558193683624,0.006577333901077509
12,1,Kirstie Alley,0.1032082661986351,0.024560123682022095
12,2,Kirstie Alley,0.1263236105442047,0.0409337542951107
12,3,Kirstie Alley,0.14039811491966248,0.036616455763578415
12,4,Kirstie Alley,0.1579006463289261,0.036082539707422256
12,5,Kirstie Alley,0.16861490905284882,0.04048667475581169
12,6,Kirstie Alley,0.20027677714824677,0.04873712360858917
12,7,Kirstie Alley,0.24440228939056396,0.04119060933589935
12,8,Kirstie Alley,0.257602334022522,0.049038879573345184
12,9,Kirstie Alley,0.3563164174556732,0.06294401735067368
12,10,Kirstie Alley,0.3539210259914398,0.11966314166784286
12,1,Mike Catherwood,0.054028090089559555,0.013398358598351479
12,2,Mike Catherwood,0.013649743050336838,0.0036426372826099396
12,1,Petra Nemcova,0.08825072646141052,0.02160402573645115
12,2,Petra Nemcova,0.07045675069093704,0.022143971174955368
12,3,Petra Nemcova,0.052092745900154114,0.017575038596987724
12,4,Petra Nemcova,0.027018003165721893,0.01055897120386362
12,5,Petra Nemcova,0.012046072632074356,0.004203531891107559
12,1,Ralph Macchio,0.10105334222316742,0.025969216600060463
12,2,Ralph Macchio,0.12369642406702042,0.03217683359980583
12,3,Ralph Macchio,0.13828739523887634,0.039318665862083435
12,4,Ralph Macchio,0.15461905300617218,0.038094352930784225
12,5,Ralph Macchio,0.172292560338974,0.038100890815258026
12,6,Ralph Macchio,0.19604341685771942,0.04718303680419922
12,7,Ralph Macchio,0.20095469057559967,0.047418467700481415
12,8,Ralph Macchio,0.20961332321166992,0.042264290153980255
12,9,Ralph Macchio,0.06326468288898468,0.015026836656033993
12,1,Romeo,0.1085876077413559,0.026227286085486412
12,2,Romeo,0.1256788969039917,0.039733126759529114
12,3,Romeo,0.13633504509925842,0.04025989770889282
12,4,Romeo,0.14264413714408875,0.0390143021941185
12,5,Romeo,0.16079078614711761,0.04979556426405907
12,6,Romeo,0.1361246407032013,0.039022140204906464
12,7,Romeo,0.1035466194152832,0.03045034036040306
12,8,Romeo,0.030677011236548424,0.00809818971902132
12,1,Sugar Ray Leonard,0.07547926902770996,0.02405429445207119
12,2,Sugar Ray Leonard,0.04972967505455017,0.018372472375631332
12,3,Sugar Ray Leonard,0.025809699669480324,0.010396813973784447
12,4,Sugar Ray Leonard,0.010814987123012543,0.0033001266419887543
12,1,Wendy Williams,0.06847159564495087,0.01729154773056507
12,2,Wendy Williams,0.03329575061798096,0.011742876842617989
12,3,Wendy Williams,0.013735288754105568,0.004216769710183144
13,1,Carson Kressley,0.09118686616420746,0.020307322964072227
13,2,Carson Kressley,0.08753687143325806,0.030647680163383484
13,3,Carson Kressley,0.05778177082538605,0.019734645262360573
13,4,Carson Kressley,0.035307906568050385,0.011324784718453884
13,5,Carson Kressley,0.014067791402339935,0.004401250742375851
13,1,Chaz Bono,0.1017533466219902,0.02164487913250923
13,2,Chaz Bono,0.12213210761547089,0.03356664255261421
13,3,Chaz Bono,0.12382230907678604,0.034373488277196884
13,4,Chaz Bono,0.10253501683473587,0.03434644266963005
13,5,Chaz Bono,0.05579318106174469,0.018131470307707787
13,6,Chaz Bono,0.018399471417069435,0.005567685700953007
13,1,Chynna Phillips,0.07434175163507462,0.01783793419599533
13,2,Chynna Phillips,0.04730146750807762,0.017098888754844666
13,3,Chynna Phillips,0.024439115077257156,0.008517209440469742
13,4,Chynna Phillips,0.010075257159769535,0.003348341677337885
13,1,David Arquette,0.09979909658432007,0.022619804367423058
13,2,David Arquette,0.11312972754240036,0.029638363048434258
13,3,David Arquette,0.12287496775388718,0.032835036516189575
13,4,David Arquette,0.12946628034114838,0.03874855488538742
13,5,David Arquette,0.10113107413053513,0.026770753785967827
13,6,David Arquette,0.05757457762956619,0.01720595546066761
13,7,David Arquette,0.02114204317331314,0.006951276212930679
13,1,Elisabetta Canalis,0.05729323998093605,0.014858150854706764
13,2,Elisabetta Canalis,0.012735302560031414,0.00316562014631927
13,1,Hope Solo,0.0966629683971405,0.022567709907889366
13,2,Hope Solo,0.11729350686073303,0.038828156888484955
13,3,Hope Solo,0.13827505707740784,0.03730529174208641
13,4,Hope Solo,0.1476304531097412,0.03887471556663513
13,5,Hope Solo,0.17670440673828125,0.03898308426141739
13,6,Hope Solo,0.20331165194511414,0.052629631012678146
13,7,Hope Solo,0.21728374063968658,0.056240737438201904
13,8,Hope Solo,0.1643850952386856,0.03682056441903114
13,9,Hope Solo,0.05979742482304573,0.014458253979682922
13,1,J.R. Martinez,0.09806101024150848,0.02232576720416546
13,2,J.R. Martinez,0.10880742222070694,0.028661537915468216
13,3,J.R. Martinez,0.11573800444602966,0.02929854765534401
13,4,J.R. Martinez,0.13542421162128448,0.029822025448083878
13,5,J.R. Martinez,0.16598640382289886,0.040198538452386856
13,6,J.R. Martinez,0.17546264827251434,0.04197171330451965
13,7,J.R. Martinez,0.20677581429481506,0.05027052015066147
13,8,J.R. Martinez,0.26248112320899963,0.056100811809301376
13,9,J.R. Martinez,0.3449385166168213,0.0557020902633667
13,10,J.R. Martinez,0.3641918897628784,0.13518378138542175
13,1,Kristin Cavallari,0.06335922330617905,0.01550720538944006
13,2,Kristin Cavallari,0.030255429446697235,0.011303799226880074
13,3,Kristin Cavallari,0.010438228957355022,0.0031022748444229364
13,1,Metta World Peace (Ron),0.026926472783088684,0.004425455816090107
13,1,Nancy Grace,0.0957714393734932,0.02200973406434059
13,2,Nancy Grace,0.12470044195652008,0.03126224875450134
13,3,Nancy Grace,0.146652951836586,0.03742430359125137
13,4,Nancy Grace,0.15618526935577393,0.04015330597758293
13,5,Nancy Grace,0.168243870139122,0.043012313544750214
13,6,Nancy Grace,0.15371575951576233,0.03792862966656685
13,7,Nancy Grace,0.1334437131881714,0.034047968685626984
13,8,Nancy Grace,0.03507453575730324,0.00994972325861454
13,1,Ricki Lake,0.08865325897932053,0.02212940715253353
13,2,Ricki Lake,0.1233220174908638,0.03800131008028984
13,3,Ricki Lake,0.11602246016263962,0.032453835010528564
13,4,Ricki Lake,0.13092970848083496,0.03472563251852989
13,5,Ricki Lake,0.14983639121055603,0.03428890183568001
13,6,Ricki Lake,0.18001121282577515,0.04858759790658951
13,7,Ricki Lake,0.20953458547592163,0.04660630598664284
13,8,Ricki Lake,0.26321250200271606,0.04943450912833214
13,9,Ricki Lake,0.3018087148666382,0.05296235904097557
13,10,Ricki Lake,0.32493194937705994,0.12237998098134995
13,1,Rob Kardashian,0.10619132220745087,0.02476467564702034
